pos,vel,time
4.184731662443241,4.945508075688764,0.8250000000000006
4.209271702821685,4.870508075688764,0.8300000000000006
4.233436743200128,4.795508075688764,0.8350000000000006
4.257226783578573,4.720508075688764,0.8400000000000006
4.2806418239570165,4.645508075688763,0.8450000000000006
4.30368186433546,4.570508075688764,0.8500000000000006
4.326346904713904,4.495508075688764,0.8550000000000006
4.348636945092348,4.420508075688764,0.8600000000000007
4.370551985470792,4.345508075688763,0.8650000000000007
4.3920920258492355,4.270508075688763,0.8700000000000007
4.413257066227679,4.195508075688763,0.8750000000000007
4.434047106606124,4.120508075688763,0.8800000000000007
4.454462146984567,4.045508075688764,0.8850000000000007
4.474502187363011,3.9705080756887634,0.8900000000000007
4.494167227741455,3.8955080756887632,0.8950000000000007
4.513457268119899,3.820508075688763,0.9000000000000007
4.532372308498342,3.745508075688763,0.9050000000000007
4.550912348876786,3.6705080756887627,0.9100000000000007
4.56907738925523,3.5955080756887625,0.9150000000000007
4.586867429633674,3.5205080756887623,0.9200000000000007
4.604282470012118,3.445508075688762,0.9250000000000007
4.621322510390561,3.370508075688763,0.9300000000000007
4.637987550769005,3.2955080756887627,0.9350000000000007
4.654277591147449,3.2205080756887625,0.9400000000000007
4.670192631525893,3.1455080756887623,0.9450000000000007
4.685732671904336,3.070508075688762,0.9500000000000007
4.700897712282781,2.995508075688762,0.9550000000000007
4.715687752661224,2.920508075688762,0.9600000000000007
4.730102793039668,2.8455080756887625,0.9650000000000007
4.744142833418112,2.7705080756887623,0.9700000000000008
4.757807873796556,2.695508075688762,0.9750000000000008
4.771097914175,2.620508075688762,0.9800000000000008
4.784012954553443,2.545508075688762,0.9850000000000008
4.796552994931887,2.4705080756887616,0.9900000000000008
4.808718035310331,2.3955080756887615,0.9950000000000008
4.820508075688775,2.320508075688763,1.0000000000000007
4.831923116067218,2.2455080756887646,1.0050000000000006
4.842963156445662,2.1705080756887662,1.0100000000000005
4.853628196824105,2.095508075688768,1.0150000000000003
4.863918237202549,2.0205080756887694,1.0200000000000002
4.873833277580992,1.945508075688771,1.0250000000000001
4.883373317959436,1.8705080756887726,1.03
